meanRT_comp,meanRT_incomp,acc_comp,acc_incomp,Age_group,Age_real,v,a,ter,max_ampl,tau,ster
486.40425532,472.31818182,0.97916667,0.93617021,14.00000000,14.50410959,0.38796168,0.03777175,0.39052710,0.00720146,0.59146866,0.51482981
393.28260870,408.53191489,0.97872340,0.97916667,14.00000000,15.00821918,0.46796354,0.04011740,0.31405038,0.01531320,0.74156217,0.30259076
509.93750000,528.20000000,1.00000000,0.95744681,14.00000000,14.36986301,0.84677336,0.06667392,0.45838527,0.06418394,0.00971226,0.44028087
423.70833333,432.31818182,1.00000000,0.95652174,14.00000000,14.88493151,0.56953774,0.03846480,0.36640767,0.01998322,0.01544516,0.36582186
475.67391304,545.33333333,0.95833333,1.00000000,14.00000000,14.67397260,0.30296018,0.06269179,0.30947190,0.00818862,0.18345973,0.40802244
573.31914894,623.32608696,0.97916667,0.97872340,14.00000000,14.58904110,0.31033468,0.06417192,0.40461162,0.01413809,0.07199905,0.82395284
438.58695652,474.34090909,1.00000000,0.93617021,14.00000000,14.72054795,0.46828791,0.04111234,0.37113313,0.01507216,0.05098178,0.27982044
512.95652174,549.06382979,0.97872340,0.97916667,14.00000000,15.12328767,0.32304574,0.06129570,0.34034587,0.00803385,0.20065603,0.68122384
416.51063830,446.42553191,0.97916667,1.00000000,14.00000000,14.33424658,0.50877488,0.04663885,0.34397964,0.01688098,0.02012991,0.47518085
372.00000000,397.57777778,1.00000000,0.95744681,14.00000000,14.96164384,0.68976513,0.03266350,0.33417557,0.09417236,0.92514405,0.36065072
499.76086957,512.36956522,0.97872340,0.95833333,14.00000000,14.70958904,0.30677371,0.05348606,0.34127758,0.00123759,0.84247663,0.25600253
420.97826087,455.90697674,0.97872340,0.91489362,14.00000000,14.43835616,0.38136201,0.03786827,0.34910765,0.01033239,0.11587319,0.28559701
399.89583333,433.26086957,1.00000000,0.97872340,14.00000000,14.89863014,0.63662442,0.03773072,0.35132310,0.06993315,0.97938582,0.30541177
566.91304348,565.60000000,0.97872340,0.95744681,14.00000000,14.44931507,0.30389472,0.05675837,0.39729876,0.03663140,0.01265615,0.28267604
502.48936170,524.97674419,1.00000000,0.93478261,14.00000000,14.70136986,0.76370326,0.09291440,0.41842008,0.09803653,0.00862944,0.62350710
416.84782609,447.93333333,0.97872340,0.97826087,14.00000000,14.91780822,0.47952025,0.04015243,0.35002917,0.00934697,0.05212868,0.46432141
500.95833333,519.93478261,1.00000000,1.00000000,14.00000000,14.58630137,0.58557512,0.20977948,0.15313259,0.00482623,0.58587046,0.08777863
539.50000000,563.28260870,0.97872340,0.97872340,13.00000000,13.58904110,0.47695079,0.04005940,0.46808468,0.00826251,0.05361644,0.35074557
431.97872340,464.12765957,1.00000000,0.97916667,13.00000000,13.86301370,0.49291405,0.04947965,0.34623855,0.01334238,0.06578034,0.42738933
434.84444444,466.53333333,0.93750000,0.95744681,13.00000000,13.94246575,0.40865952,0.03364440,0.37579155,0.00653747,0.01918880,0.61736009
489.76595745,507.34883721,1.00000000,0.93478261,13.00000000,14.04931507,0.43801865,0.03755970,0.41468961,0.02791558,0.93078818,0.40702773
493.44680851,505.76086957,0.97916667,0.97872340,13.00000000,13.38356164,0.43818534,0.04492337,0.39981982,0.01463044,0.01831626,0.55116350
570.76595745,614.89361702,1.00000000,0.97916667,13.00000000,13.67671233,0.85199787,0.03015454,0.55125677,0.01504729,0.09166385,0.60592893
490.08695652,519.74468085,0.97872340,1.00000000,13.00000000,13.44383562,0.57588670,0.03831548,0.43468375,0.00884743,0.56295319,0.61114312
455.66666667,475.17021277,0.95744681,0.97916667,13.00000000,13.81917808,0.35958104,0.04529619,0.34425122,0.00781238,0.64384102,0.24461389
475.42553191,525.40425532,0.97916667,0.97916667,13.00000000,13.75342466,0.46046667,0.04314498,0.40666736,0.01083946,0.13916048,0.41887962
472.14583333,544.22727273,1.00000000,0.93617021,13.00000000,13.85753425,0.45277048,0.08832637,0.33954869,0.07560359,0.02007974,0.53129922
492.31914894,541.14893617,1.00000000,0.97916667,13.00000000,13.98630137,0.85622957,0.03852535,0.46120534,0.13831252,0.97718495,0.40496246
513.34042553,540.95744681,0.97916667,0.97916667,13.00000000,14.19726027,0.31597951,0.06131630,0.33978972,0.01704417,0.04525079,0.67915042
407.23404255,450.53191489,0.97916667,0.97916667,13.00000000,13.89589041,0.40123870,0.04923444,0.31513611,0.01307652,0.04992999,0.33106308
